gmap_id,user_id,rating,text,id_date,state,__index_level_0__,name,description,latitude,longitude,description_cat
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.02255E+20,5,,149,FL,458359,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.10538E+20,1,"(Translated by Google) The funniest thing about this place is that Nick Carter was foolish enough to be arrested for fighting with the waiter 😂
In his defense, we can say that the waiters are very little available and very grouchy. We were there for a bachelorette party and in addition to waiting for a long time at the counter without being served, then he told us that they weren't even making mojitos and at our request for ""house"" advice, he gave us a paltry shottino for $ 6. . Very little cute place to see. The only positive thing is the music until late even during the week

(Original)
La cosa più divertente di questo luogo è che Nick Carter è stato tanto pirla da farsi arrestare per rissa col cameriere 😂
A sua discolpa, possiamo dire che i camerieri sono decisamente poco disponibili e molto scorbutici. Eravamo là per una addio al nubilato e oltre ad attendere per parecchio al banco senza essere servite, poi ci ha detto che non facevano neanche i mojito e alla nostra richiesta di un consiglio ""della casa"", ci ha dato un misero shottino per 6$. Posto molto poco carino da vedere. Unica cosa positiva è la musica fino a tardi anche durante la settimana",121,FL,458137,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.15733E+20,3,Must visit Key West landmark.,154,FL,458083,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.00119E+20,4,,1222,FL,458329,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.04223E+20,4,"Staff were friendly and service was good.
Had a massive nachos dish to share and decent drinks.",140,FL,457727,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.15223E+20,4,,170,FL,458223,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.04336E+20,5,,634,FL,458603,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.09224E+20,5,Great live music and food.,421,FL,457770,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.17801E+20,5,,85,FL,458766,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.13772E+20,4,"Great place for drinks and music, right next to Mallory square",650,FL,457626,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.16165E+20,2,Crappy food. It's a bar,277,FL,457961,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.18313E+20,3,,337,FL,458367,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.09563E+20,5,Outrageously good specialty drinks and great service,1194,FL,457426,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.10709E+20,4,Old Nostalgic Watering hole...!,274,FL,457900,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.00818E+20,5,No butts about it. Definitely a nice spot to get out of the Sun and pick up your favorite drink. Our waitress recommended Bacardi Coconut Rum with a splash of Pineapple. She was dead on. Highly recommend.,578,FL,457401,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.17984E+20,5,,514,FL,458466,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.0738E+20,4,,431,FL,458180,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.1109E+20,2,"Haven't been there for several years, went back with high anticipation, very disappointed very rude waitress long wait for the food, food okay and then practically had to chase the waitress down to finally get out of there. Really irritating because we were down there on the day trip from Marco Island and it really ate up a big chunk of our time.",477,FL,457694,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.03601E+20,4,Great music 🎼🎶,1183,FL,457449,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.14816E+20,4,"Great beers, great staff",449,FL,458110,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.10699E+20,4,,601,FL,458516,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
0x88d1b6ec7e87d8ef:0xe6a0fda36cc1a3d,1.00792E+20,5,Key Lime Pie shots are a must! This place makes them the right way!,1051,FL,457490,Hog's Breath Saloon,Popular pub providing bar food on a covered outdoor patio plus live music & dancing.,24.5595277,-81.8060758,Bar
